"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2013-14",12,"Region XII Waco","Fairfield ISD (081902)",100,"Transfers In From",100,"Buffalo ISD (145901)",-9999999
"2013-14",12,"Region XII Waco","Fairfield ISD (081902)",100,"Transfers In From",100,"Dew ISD (081906)",26
"2013-14",12,"Region XII Waco","Fairfield ISD (081902)",100,"Transfers In From",100,"Kerens ISD (175907)",-9999999
"2013-14",12,"Region XII Waco","Fairfield ISD (081902)",100,"Transfers In From",100,"Mexia ISD (147903)",-9999999
"2013-14",12,"Region XII Waco","Fairfield ISD (081902)",100,"Transfers In From",100,"Oakwood ISD (145907)",-9999999
"2013-14",12,"Region XII Waco","Fairfield ISD (081902)",100,"Transfers In From",100,"Teague ISD (081904)",18
"2013-14",12,"Region XII Waco","Fairfield ISD (081902)",100,"Transfers In From",100,"Wortham ISD (081905)",15
"2013-14",12,"Region XII Waco","Fairfield ISD (081902)",100,"Transfers In From",200,"","."
"2013-14",12,"Region XII Waco","Fairfield ISD (081902)",100,"Transfers In From",200,"Total Transfers In",70
"2013-14",12,"Region XII Waco","Fairfield ISD (081902)",100,"Transfers In From",300,"","."
"2013-14",12,"Region XII Waco","Fairfield ISD (081902)",200,"Transfers Out To",100,"Buffalo ISD (145901)",-9999999
"2013-14",12,"Region XII Waco","Fairfield ISD (081902)",200,"Transfers Out To",100,"Cayuga ISD (001902)",-9999999
"2013-14",12,"Region XII Waco","Fairfield ISD (081902)",200,"Transfers Out To",100,"Corsicana ISD (175903)",-9999999
"2013-14",12,"Region XII Waco","Fairfield ISD (081902)",200,"Transfers Out To",100,"Dew ISD (081906)",9
"2013-14",12,"Region XII Waco","Fairfield ISD (081902)",200,"Transfers Out To",100,"Elkhart ISD (001903)",-9999999
"2013-14",12,"Region XII Waco","Fairfield ISD (081902)",200,"Transfers Out To",100,"Greenville ISD (116905)",-9999999
"2013-14",12,"Region XII Waco","Fairfield ISD (081902)",200,"Transfers Out To",100,"Mexia ISD (147903)",-9999999
"2013-14",12,"Region XII Waco","Fairfield ISD (081902)",200,"Transfers Out To",100,"Mildred ISD (175910)",-9999999
"2013-14",12,"Region XII Waco","Fairfield ISD (081902)",200,"Transfers Out To",100,"Oakwood ISD (145907)",-9999999
"2013-14",12,"Region XII Waco","Fairfield ISD (081902)",200,"Transfers Out To",100,"Palestine ISD (001907)",-9999999
"2013-14",12,"Region XII Waco","Fairfield ISD (081902)",200,"Transfers Out To",100,"Teague ISD (081904)",8
"2013-14",12,"Region XII Waco","Fairfield ISD (081902)",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",-9999999
"2013-14",12,"Region XII Waco","Fairfield ISD (081902)",200,"Transfers Out To",100,"Victoria ISD (235902)",-9999999
"2013-14",12,"Region XII Waco","Fairfield ISD (081902)",200,"Transfers Out To",100,"Wortham ISD (081905)",7
"2013-14",12,"Region XII Waco","Fairfield ISD (081902)",200,"Transfers Out To",200,"","."
"2013-14",12,"Region XII Waco","Fairfield ISD (081902)",200,"Transfers Out To",200,"Total Transfers Out",39
"2013-14",12,"Region XII Waco","Fairfield ISD (081902)",200,"Transfers Out To",300,"","."

