"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2012-13",09,"Region IX Wichita Falls","Henrietta ISD (039902)",100,"Transfers In From",100,"Bellevue ISD (039904)",9
"2012-13",09,"Region IX Wichita Falls","Henrietta ISD (039902)",100,"Transfers In From",100,"Bowie ISD (169901)",-9999999
"2012-13",09,"Region IX Wichita Falls","Henrietta ISD (039902)",100,"Transfers In From",100,"Byers ISD (039901)",6
"2012-13",09,"Region IX Wichita Falls","Henrietta ISD (039902)",100,"Transfers In From",100,"Gold Burg ISD (169906)",-9999999
"2012-13",09,"Region IX Wichita Falls","Henrietta ISD (039902)",100,"Transfers In From",100,"Midway ISD (039905)",8
"2012-13",09,"Region IX Wichita Falls","Henrietta ISD (039902)",100,"Transfers In From",100,"Nocona ISD (169902)",-9999999
"2012-13",09,"Region IX Wichita Falls","Henrietta ISD (039902)",100,"Transfers In From",100,"Petrolia CISD (039903)",29
"2012-13",09,"Region IX Wichita Falls","Henrietta ISD (039902)",100,"Transfers In From",100,"Wichita Falls ISD (243905)",18
"2012-13",09,"Region IX Wichita Falls","Henrietta ISD (039902)",100,"Transfers In From",200,"","."
"2012-13",09,"Region IX Wichita Falls","Henrietta ISD (039902)",100,"Transfers In From",200,"Total Transfers In",-9999999
"2012-13",09,"Region IX Wichita Falls","Henrietta ISD (039902)",100,"Transfers In From",300,"","."
"2012-13",09,"Region IX Wichita Falls","Henrietta ISD (039902)",200,"Transfers Out To",100,"Archer City ISD (005901)",-9999999
"2012-13",09,"Region IX Wichita Falls","Henrietta ISD (039902)",200,"Transfers Out To",100,"Bellevue ISD (039904)",-9999999
"2012-13",09,"Region IX Wichita Falls","Henrietta ISD (039902)",200,"Transfers Out To",100,"Bright Ideas Charter (243801)",-9999999
"2012-13",09,"Region IX Wichita Falls","Henrietta ISD (039902)",200,"Transfers Out To",100,"Burkburnett ISD (243901)",-9999999
"2012-13",09,"Region IX Wichita Falls","Henrietta ISD (039902)",200,"Transfers Out To",100,"City View ISD (243906)",-9999999
"2012-13",09,"Region IX Wichita Falls","Henrietta ISD (039902)",200,"Transfers Out To",100,"Holliday ISD (005902)",7
"2012-13",09,"Region IX Wichita Falls","Henrietta ISD (039902)",200,"Transfers Out To",100,"Iowa Park CISD (243903)",-9999999
"2012-13",09,"Region IX Wichita Falls","Henrietta ISD (039902)",200,"Transfers Out To",100,"Jacksboro ISD (119902)",-9999999
"2012-13",09,"Region IX Wichita Falls","Henrietta ISD (039902)",200,"Transfers Out To",100,"Midway ISD (039905)",20
"2012-13",09,"Region IX Wichita Falls","Henrietta ISD (039902)",200,"Transfers Out To",100,"Petrolia CISD (039903)",-9999999
"2012-13",09,"Region IX Wichita Falls","Henrietta ISD (039902)",200,"Transfers Out To",100,"Sherman ISD (091906)",-9999999
"2012-13",09,"Region IX Wichita Falls","Henrietta ISD (039902)",200,"Transfers Out To",100,"Wichita Falls ISD (243905)",22
"2012-13",09,"Region IX Wichita Falls","Henrietta ISD (039902)",200,"Transfers Out To",100,"Windthorst ISD (005904)",9
"2012-13",09,"Region IX Wichita Falls","Henrietta ISD (039902)",200,"Transfers Out To",200,"","."
"2012-13",09,"Region IX Wichita Falls","Henrietta ISD (039902)",200,"Transfers Out To",200,"Total Transfers Out",75
"2012-13",09,"Region IX Wichita Falls","Henrietta ISD (039902)",200,"Transfers Out To",300,"","."

