"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2011-12",05,"Region V Beaumont","Orangefield ISD (181905)",100,"Transfers In From",100,"Bridge City ISD (181901)",21
"2011-12",05,"Region V Beaumont","Orangefield ISD (181905)",100,"Transfers In From",100,"Hamshire-Fannett ISD (123914)",-9999999
"2011-12",05,"Region V Beaumont","Orangefield ISD (181905)",100,"Transfers In From",100,"Little Cypress-Mauriceville CISD (181908)",21
"2011-12",05,"Region V Beaumont","Orangefield ISD (181905)",100,"Transfers In From",100,"Port Arthur ISD (123907)",7
"2011-12",05,"Region V Beaumont","Orangefield ISD (181905)",100,"Transfers In From",100,"Port Neches-Groves ISD (123908)",-9999999
"2011-12",05,"Region V Beaumont","Orangefield ISD (181905)",100,"Transfers In From",100,"Vidor ISD (181907)",-9999999
"2011-12",05,"Region V Beaumont","Orangefield ISD (181905)",100,"Transfers In From",100,"West Orange-Cove CISD (181906)",18
"2011-12",05,"Region V Beaumont","Orangefield ISD (181905)",100,"Transfers In From",200,"","."
"2011-12",05,"Region V Beaumont","Orangefield ISD (181905)",100,"Transfers In From",200,"Total Transfers In",73
"2011-12",05,"Region V Beaumont","Orangefield ISD (181905)",100,"Transfers In From",300,"","."
"2011-12",05,"Region V Beaumont","Orangefield ISD (181905)",200,"Transfers Out To",100,"Beaumont ISD (123910)",-9999999
"2011-12",05,"Region V Beaumont","Orangefield ISD (181905)",200,"Transfers Out To",100,"Bridge City ISD (181901)",9
"2011-12",05,"Region V Beaumont","Orangefield ISD (181905)",200,"Transfers Out To",100,"Hardin-Jefferson ISD (100905)",-9999999
"2011-12",05,"Region V Beaumont","Orangefield ISD (181905)",200,"Transfers Out To",100,"Little Cypress-Mauriceville CISD (181908)",-9999999
"2011-12",05,"Region V Beaumont","Orangefield ISD (181905)",200,"Transfers Out To",100,"Silsbee ISD (100904)",-9999999
"2011-12",05,"Region V Beaumont","Orangefield ISD (181905)",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",-9999999
"2011-12",05,"Region V Beaumont","Orangefield ISD (181905)",200,"Transfers Out To",100,"Vidor ISD (181907)",-9999999
"2011-12",05,"Region V Beaumont","Orangefield ISD (181905)",200,"Transfers Out To",200,"","."
"2011-12",05,"Region V Beaumont","Orangefield ISD (181905)",200,"Transfers Out To",200,"Total Transfers Out",20
"2011-12",05,"Region V Beaumont","Orangefield ISD (181905)",200,"Transfers Out To",300,"","."

