"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2012-13",06,"Region VI Huntsville","Richards ISD (093905)",100,"Transfers In From",100,"Anderson-Shiro CISD (093901)",-9999999
"2012-13",06,"Region VI Huntsville","Richards ISD (093905)",100,"Transfers In From",100,"Huntsville ISD (236902)",7
"2012-13",06,"Region VI Huntsville","Richards ISD (093905)",100,"Transfers In From",100,"Montgomery ISD (170903)",-9999999
"2012-13",06,"Region VI Huntsville","Richards ISD (093905)",100,"Transfers In From",200,"","."
"2012-13",06,"Region VI Huntsville","Richards ISD (093905)",100,"Transfers In From",200,"Total Transfers In",-9999999
"2012-13",06,"Region VI Huntsville","Richards ISD (093905)",100,"Transfers In From",300,"","."
"2012-13",06,"Region VI Huntsville","Richards ISD (093905)",200,"Transfers Out To",100,"Anderson-Shiro CISD (093901)",17
"2012-13",06,"Region VI Huntsville","Richards ISD (093905)",200,"Transfers Out To",100,"Dallas ISD (057905)",-9999999
"2012-13",06,"Region VI Huntsville","Richards ISD (093905)",200,"Transfers Out To",100,"Huntsville ISD (236902)",23
"2012-13",06,"Region VI Huntsville","Richards ISD (093905)",200,"Transfers Out To",100,"Montgomery ISD (170903)",7
"2012-13",06,"Region VI Huntsville","Richards ISD (093905)",200,"Transfers Out To",100,"New Waverly ISD (236901)",-9999999
"2012-13",06,"Region VI Huntsville","Richards ISD (093905)",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",-9999999
"2012-13",06,"Region VI Huntsville","Richards ISD (093905)",200,"Transfers Out To",100,"Tomball ISD (101921)",-9999999
"2012-13",06,"Region VI Huntsville","Richards ISD (093905)",200,"Transfers Out To",100,"Willis ISD (170904)",-9999999
"2012-13",06,"Region VI Huntsville","Richards ISD (093905)",200,"Transfers Out To",200,"","."
"2012-13",06,"Region VI Huntsville","Richards ISD (093905)",200,"Transfers Out To",200,"Total Transfers Out",54
"2012-13",06,"Region VI Huntsville","Richards ISD (093905)",200,"Transfers Out To",300,"","."

