"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2012-13",06,"Region VI Huntsville","Brazos ISD (008903)",100,"Transfers In From",100,"East Bernard ISD (241902)",-9999999
"2012-13",06,"Region VI Huntsville","Brazos ISD (008903)",100,"Transfers In From",100,"Fort Bend ISD (079907)",-9999999
"2012-13",06,"Region VI Huntsville","Brazos ISD (008903)",100,"Transfers In From",100,"Katy ISD (101914)",-9999999
"2012-13",06,"Region VI Huntsville","Brazos ISD (008903)",100,"Transfers In From",100,"Lamar CISD (079901)",31
"2012-13",06,"Region VI Huntsville","Brazos ISD (008903)",100,"Transfers In From",100,"Rice CISD (045903)",-9999999
"2012-13",06,"Region VI Huntsville","Brazos ISD (008903)",100,"Transfers In From",100,"Royal ISD (237905)",-9999999
"2012-13",06,"Region VI Huntsville","Brazos ISD (008903)",100,"Transfers In From",100,"Sealy ISD (008902)",-9999999
"2012-13",06,"Region VI Huntsville","Brazos ISD (008903)",100,"Transfers In From",100,"Stafford MSD (079910)",-9999999
"2012-13",06,"Region VI Huntsville","Brazos ISD (008903)",100,"Transfers In From",200,"","."
"2012-13",06,"Region VI Huntsville","Brazos ISD (008903)",100,"Transfers In From",200,"Total Transfers In",43
"2012-13",06,"Region VI Huntsville","Brazos ISD (008903)",100,"Transfers In From",300,"","."
"2012-13",06,"Region VI Huntsville","Brazos ISD (008903)",200,"Transfers Out To",100,"East Bernard ISD (241902)",10
"2012-13",06,"Region VI Huntsville","Brazos ISD (008903)",200,"Transfers Out To",100,"Houston ISD (101912)",-9999999
"2012-13",06,"Region VI Huntsville","Brazos ISD (008903)",200,"Transfers Out To",100,"Katy ISD (101914)",-9999999
"2012-13",06,"Region VI Huntsville","Brazos ISD (008903)",200,"Transfers Out To",100,"Lamar CISD (079901)",10
"2012-13",06,"Region VI Huntsville","Brazos ISD (008903)",200,"Transfers Out To",100,"Sealy ISD (008902)",-9999999
"2012-13",06,"Region VI Huntsville","Brazos ISD (008903)",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",-9999999
"2012-13",06,"Region VI Huntsville","Brazos ISD (008903)",200,"Transfers Out To",200,"","."
"2012-13",06,"Region VI Huntsville","Brazos ISD (008903)",200,"Transfers Out To",200,"Total Transfers Out",29
"2012-13",06,"Region VI Huntsville","Brazos ISD (008903)",200,"Transfers Out To",300,"","."

