"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2015-16",10,"Region X Richardson","Wolfe City ISD (116909)",100,"Transfers In From",100,"Bonham ISD (074903)",6
"2015-16",10,"Region X Richardson","Wolfe City ISD (116909)",100,"Transfers In From",100,"Celeste ISD (116902)",-9999999
"2015-16",10,"Region X Richardson","Wolfe City ISD (116909)",100,"Transfers In From",100,"Commerce ISD (116903)",14
"2015-16",10,"Region X Richardson","Wolfe City ISD (116909)",100,"Transfers In From",100,"Fannindel ISD (060914)",8
"2015-16",10,"Region X Richardson","Wolfe City ISD (116909)",100,"Transfers In From",100,"Greenville ISD (116905)",12
"2015-16",10,"Region X Richardson","Wolfe City ISD (116909)",100,"Transfers In From",100,"Honey Grove ISD (074907)",-9999999
"2015-16",10,"Region X Richardson","Wolfe City ISD (116909)",100,"Transfers In From",100,"Leonard ISD (074909)",5
"2015-16",10,"Region X Richardson","Wolfe City ISD (116909)",100,"Transfers In From",100,"Lone Oak ISD (116906)",-9999999
"2015-16",10,"Region X Richardson","Wolfe City ISD (116909)",100,"Transfers In From",100,"Trenton ISD (074912)",-9999999
"2015-16",10,"Region X Richardson","Wolfe City ISD (116909)",100,"Transfers In From",200,,"."
"2015-16",10,"Region X Richardson","Wolfe City ISD (116909)",100,"Transfers In From",200,"Total Transfers In",54
"2015-16",10,"Region X Richardson","Wolfe City ISD (116909)",100,"Transfers In From",300,,"."
"2015-16",10,"Region X Richardson","Wolfe City ISD (116909)",200,"Transfers Out To",100,"Allen ISD (043901)",-9999999
"2015-16",10,"Region X Richardson","Wolfe City ISD (116909)",200,"Transfers Out To",100,"Caddo Mills ISD (116901)",-9999999
"2015-16",10,"Region X Richardson","Wolfe City ISD (116909)",200,"Transfers Out To",100,"Celeste ISD (116902)",13
"2015-16",10,"Region X Richardson","Wolfe City ISD (116909)",200,"Transfers Out To",100,"Commerce ISD (116903)",-9999999
"2015-16",10,"Region X Richardson","Wolfe City ISD (116909)",200,"Transfers Out To",100,"Community ISD (043918)",-9999999
"2015-16",10,"Region X Richardson","Wolfe City ISD (116909)",200,"Transfers Out To",100,"Fannindel ISD (060914)",-9999999
"2015-16",10,"Region X Richardson","Wolfe City ISD (116909)",200,"Transfers Out To",100,"Grapevine-Colleyville ISD (220906)",-9999999
"2015-16",10,"Region X Richardson","Wolfe City ISD (116909)",200,"Transfers Out To",100,"Leonard ISD (074909)",-9999999
"2015-16",10,"Region X Richardson","Wolfe City ISD (116909)",200,"Transfers Out To",100,"McKinney ISD (043907)",-9999999
"2015-16",10,"Region X Richardson","Wolfe City ISD (116909)",200,"Transfers Out To",100,"Premier High Schools (072801)",-9999999
"2015-16",10,"Region X Richardson","Wolfe City ISD (116909)",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",-9999999
"2015-16",10,"Region X Richardson","Wolfe City ISD (116909)",200,"Transfers Out To",100,"Trenton ISD (074912)",-9999999
"2015-16",10,"Region X Richardson","Wolfe City ISD (116909)",200,"Transfers Out To",200,,"."
"2015-16",10,"Region X Richardson","Wolfe City ISD (116909)",200,"Transfers Out To",200,"Total Transfers Out",36
"2015-16",10,"Region X Richardson","Wolfe City ISD (116909)",200,"Transfers Out To",300,,"."

