"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2013-14",06,"Region VI Huntsville","Gause ISD (166902)",100,"Transfers In From",100,"Calvert ISD (198902)",-9999999
"2013-14",06,"Region VI Huntsville","Gause ISD (166902)",100,"Transfers In From",100,"Cameron ISD (166901)",7
"2013-14",06,"Region VI Huntsville","Gause ISD (166902)",100,"Transfers In From",100,"Hearne ISD (198905)",86
"2013-14",06,"Region VI Huntsville","Gause ISD (166902)",100,"Transfers In From",100,"Milano ISD (166903)",13
"2013-14",06,"Region VI Huntsville","Gause ISD (166902)",100,"Transfers In From",100,"Rockdale ISD (166904)",-9999999
"2013-14",06,"Region VI Huntsville","Gause ISD (166902)",100,"Transfers In From",200,"","."
"2013-14",06,"Region VI Huntsville","Gause ISD (166902)",100,"Transfers In From",200,"Total Transfers In",-9999999
"2013-14",06,"Region VI Huntsville","Gause ISD (166902)",100,"Transfers In From",300,"","."
"2013-14",06,"Region VI Huntsville","Gause ISD (166902)",200,"Transfers Out To",100,"Caldwell ISD (026901)",-9999999
"2013-14",06,"Region VI Huntsville","Gause ISD (166902)",200,"Transfers Out To",100,"Franklin ISD (198903)",-9999999
"2013-14",06,"Region VI Huntsville","Gause ISD (166902)",200,"Transfers Out To",100,"Hearne ISD (198905)",6
"2013-14",06,"Region VI Huntsville","Gause ISD (166902)",200,"Transfers Out To",100,"Milano ISD (166903)",43
"2013-14",06,"Region VI Huntsville","Gause ISD (166902)",200,"Transfers Out To",100,"Mumford ISD (198906)",14
"2013-14",06,"Region VI Huntsville","Gause ISD (166902)",200,"Transfers Out To",100,"Rockdale ISD (166904)",-9999999
"2013-14",06,"Region VI Huntsville","Gause ISD (166902)",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",-9999999
"2013-14",06,"Region VI Huntsville","Gause ISD (166902)",200,"Transfers Out To",200,"","."
"2013-14",06,"Region VI Huntsville","Gause ISD (166902)",200,"Transfers Out To",200,"Total Transfers Out",69
"2013-14",06,"Region VI Huntsville","Gause ISD (166902)",200,"Transfers Out To",300,"","."

