"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2011-12",12,"Region XII Waco","Midway ISD (161903)",100,"Transfers In From",100,"Aquilla ISD (109912)",-9999999
"2011-12",12,"Region XII Waco","Midway ISD (161903)",100,"Transfers In From",100,"Axtell ISD (161918)",-9999999
"2011-12",12,"Region XII Waco","Midway ISD (161903)",100,"Transfers In From",100,"Bosqueville ISD (161923)",-9999999
"2011-12",12,"Region XII Waco","Midway ISD (161903)",100,"Transfers In From",100,"Chilton ISD (073901)",-9999999
"2011-12",12,"Region XII Waco","Midway ISD (161903)",100,"Transfers In From",100,"China Spring ISD (161920)",6
"2011-12",12,"Region XII Waco","Midway ISD (161903)",100,"Transfers In From",100,"Clifton ISD (018901)",-9999999
"2011-12",12,"Region XII Waco","Midway ISD (161903)",100,"Transfers In From",100,"Connally ISD (161921)",-9999999
"2011-12",12,"Region XII Waco","Midway ISD (161903)",100,"Transfers In From",100,"Crawford ISD (161901)",-9999999
"2011-12",12,"Region XII Waco","Midway ISD (161903)",100,"Transfers In From",100,"La Vega ISD (161906)",8
"2011-12",12,"Region XII Waco","Midway ISD (161903)",100,"Transfers In From",100,"Lorena ISD (161907)",9
"2011-12",12,"Region XII Waco","Midway ISD (161903)",100,"Transfers In From",100,"Marlin ISD (073903)",-9999999
"2011-12",12,"Region XII Waco","Midway ISD (161903)",100,"Transfers In From",100,"McGregor ISD (161909)",-9999999
"2011-12",12,"Region XII Waco","Midway ISD (161903)",100,"Transfers In From",100,"Robinson ISD (161922)",5
"2011-12",12,"Region XII Waco","Midway ISD (161903)",100,"Transfers In From",100,"Valley Mills ISD (018904)",5
"2011-12",12,"Region XII Waco","Midway ISD (161903)",100,"Transfers In From",100,"Waco ISD (161914)",89
"2011-12",12,"Region XII Waco","Midway ISD (161903)",100,"Transfers In From",200,"","."
"2011-12",12,"Region XII Waco","Midway ISD (161903)",100,"Transfers In From",200,"Total Transfers In",139
"2011-12",12,"Region XII Waco","Midway ISD (161903)",100,"Transfers In From",300,"","."
"2011-12",12,"Region XII Waco","Midway ISD (161903)",200,"Transfers Out To",100,"Austin ISD (227901)",-9999999
"2011-12",12,"Region XII Waco","Midway ISD (161903)",200,"Transfers Out To",100,"Axtell ISD (161918)",-9999999
"2011-12",12,"Region XII Waco","Midway ISD (161903)",200,"Transfers Out To",100,"Bosqueville ISD (161923)",-9999999
"2011-12",12,"Region XII Waco","Midway ISD (161903)",200,"Transfers Out To",100,"Bruceville-Eddy ISD (161919)",-9999999
"2011-12",12,"Region XII Waco","Midway ISD (161903)",200,"Transfers Out To",100,"Chilton ISD (073901)",-9999999
"2011-12",12,"Region XII Waco","Midway ISD (161903)",200,"Transfers Out To",100,"China Spring ISD (161920)",19
"2011-12",12,"Region XII Waco","Midway ISD (161903)",200,"Transfers Out To",100,"Connally ISD (161921)",6
"2011-12",12,"Region XII Waco","Midway ISD (161903)",200,"Transfers Out To",100,"Crawford ISD (161901)",61
"2011-12",12,"Region XII Waco","Midway ISD (161903)",200,"Transfers Out To",100,"Gatesville ISD (050902)",-9999999
"2011-12",12,"Region XII Waco","Midway ISD (161903)",200,"Transfers Out To",100,"Harmony Science Acad (Waco) (161807)",34
"2011-12",12,"Region XII Waco","Midway ISD (161903)",200,"Transfers Out To",100,"John H Wood Jr Public Charter Dist (015808)",-9999999
"2011-12",12,"Region XII Waco","Midway ISD (161903)",200,"Transfers Out To",100,"La Vega ISD (161906)",-9999999
"2011-12",12,"Region XII Waco","Midway ISD (161903)",200,"Transfers Out To",100,"Lorena ISD (161907)",37
"2011-12",12,"Region XII Waco","Midway ISD (161903)",200,"Transfers Out To",100,"Lovejoy ISD (043919)",-9999999
"2011-12",12,"Region XII Waco","Midway ISD (161903)",200,"Transfers Out To",100,"Malone ISD (109908)",-9999999
"2011-12",12,"Region XII Waco","Midway ISD (161903)",200,"Transfers Out To",100,"Marlin ISD (073903)",-9999999
"2011-12",12,"Region XII Waco","Midway ISD (161903)",200,"Transfers Out To",100,"McGregor ISD (161909)",23
"2011-12",12,"Region XII Waco","Midway ISD (161903)",200,"Transfers Out To",100,"Moody ISD (161910)",-9999999
