"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2011-12",04,"Region IV Houston","Damon ISD (020910)",100,"Transfers In From",100,"Columbia-Brazoria ISD (020907)",7
"2011-12",04,"Region IV Houston","Damon ISD (020910)",100,"Transfers In From",100,"Harmony ISD (230905)",-9999999
"2011-12",04,"Region IV Houston","Damon ISD (020910)",100,"Transfers In From",100,"Needville ISD (079906)",17
"2011-12",04,"Region IV Houston","Damon ISD (020910)",100,"Transfers In From",200,"","."
"2011-12",04,"Region IV Houston","Damon ISD (020910)",100,"Transfers In From",200,"Total Transfers In",-9999999
"2011-12",04,"Region IV Houston","Damon ISD (020910)",100,"Transfers In From",300,"","."
"2011-12",04,"Region IV Houston","Damon ISD (020910)",200,"Transfers Out To",100,"Columbia-Brazoria ISD (020907)",-9999999
"2011-12",04,"Region IV Houston","Damon ISD (020910)",200,"Transfers Out To",100,"Needville ISD (079906)",63
"2011-12",04,"Region IV Houston","Damon ISD (020910)",200,"Transfers Out To",200,"","."
"2011-12",04,"Region IV Houston","Damon ISD (020910)",200,"Transfers Out To",200,"Total Transfers Out",-9999999
"2011-12",04,"Region IV Houston","Damon ISD (020910)",200,"Transfers Out To",300,"","."

